,place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress
1001,ChIJ8SXDpIYldTERlQom1TdGNfw,Công Ty TNHH Sản Xuất Thương Mại Mỹ Phẩm Sen Hồng,Cửa hàng mỹ phẩm,+84 906 332 355,,"Công Ty TNHH Sản Xuất Thương Mại Mỹ Phẩm Sen Hồng, 1135/3/8, Huỳnh Tấn Phát, Quận 7, Thành Phố Hồ Chí Minh, Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Đông, Quận 7","1135/3/8, Huỳnh Tấn Phát, Quận 7, Thành Phố Hồ Chí Minh",Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.750364099999999,106.72876889999999",10.750364099999999,106.72876889999999,333,Đường Huỳnh Tấn Phát,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
1002,ChIJ7asXP28vdTERtqq9F2uqFUE,Cửa Hàng Mỹ Phẩm Nữ Hoàng,Cửa hàng mỹ phẩm,+84 28 3941 4345,,"Cửa Hàng Mỹ Phẩm Nữ Hoàng, 125/103, Đoàn Văn Bơ, Phường 13, Quận 4, Phường 13, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 13, Quận 4","125/103, Đoàn Văn Bơ, Phường 13, Quận 4",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7602698,106.7100555",10.7602698,106.7100555,125/103,Hẻm 469 Đoàn Văn Bơ,Phường 13,Quận 4,Hồ Chí Minh,True
1003,ChIJVUoki1wvdTERFHcUT_PYBx0,SHOP MỸ PHẨM THANH NGÂN MQ_SKIN,Cửa hàng mỹ phẩm,+84 926 092 730,,"SHOP MỸ PHẨM THANH NGÂN MQ_SKIN, 32 Đ. Tôn Thất Thuyết, Phường 16, Quận 4, Thành phố Hồ Chí Minh 72800, Việt Nam","Phường 16, Quận 4",32 Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,72800.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7532975,106.7155987",10.7532975,106.7155987,33A,Đường Tôn Thất Thuyết,Phường 18,Quận 4,Hồ Chí Minh,True
1004,ChIJj5bYMHwvdTERXYKoF6HsOXE,Shop Mỹ Phẩm Mỹ Ly,Cửa hàng mỹ phẩm,+84 1228 646989,,"Shop Mỹ Phẩm Mỹ Ly, 54 Tân Mỹ, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Phú, Quận 7",54 Tân Mỹ,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7508451,106.7199559",10.7508451,106.7199559,,Đường Tân Mỹ,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
1005,ChIJiVklCHgvdTERNeg9CVPS5Hc,Shop Mỹ Phẩm Quả Dưa Hấu,Cửa hàng mỹ phẩm,+84 906 815 189,,"Shop Mỹ Phẩm Quả Dưa Hấu, 62 Số 17, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Quy, Quận 7",62 Số 17,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7450394,106.7125713",10.7450394,106.7125713,60,Đường Số 17,Phường Tân Quy,Quận 7,Hồ Chí Minh,True
1006,ChIJx9PFbIQldTERndEvkkoOdRI,Mỹ Phẩm Huyên Trân,Cửa hàng mỹ phẩm,,,"Mỹ Phẩm Huyên Trân, Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Đông, Quận 7",,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7502582,106.73090409999999",10.7502582,106.73090409999999,61,Hẻm 53 Bùi Văn Ba,Phường Tân Thuận Đông,Quận 7,Hồ Chí Minh,True
1007,ChIJY9dl_zAldTERg7H9dG-uu9E,Shop Mỹ Phẩm Pretty Skin.vn,Cửa hàng mỹ phẩm,,,"Shop Mỹ Phẩm Pretty Skin.vn, 114A Đ. Lý Phục Man, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Bình Thuận, Quận 7",114A Đ. Lý Phục Man,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7429092,106.7240197",10.7429092,106.7240197,28/10H,Đường Lý Phục Man,Phường Bình Thuận,Quận 7,Hồ Chí Minh,True
1008,ChIJO-mNNQ8vdTERjxV3mhDJj9E,CỬA HÀNG MỸ PHẨM - PHỤ KIỆN GIÁ SỈ DUNG NHI,Cửa hàng mỹ phẩm,+84 909 229 227,,"CỬA HÀNG MỸ PHẨM - PHỤ KIỆN GIÁ SỈ DUNG NHI, 63A Đ. Số 77, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Quy, Quận 7",63A Đ. Số 77,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.741030799999999,106.7063929",10.741030799999999,106.7063929,65,Hẻm 80 Đường Số 77,Phường Tân Quy,Quận 7,Hồ Chí Minh,True
1009,ChIJ82knlm8vdTER1EFYFcvHK7Q,Cửa Hàng Thuận Quyên,Cửa hàng mỹ phẩm,+84 907 201 878,,"Cửa Hàng Thuận Quyên, 131 Xóm Chiếu, Phường 16, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 16, Quận 4",131 Xóm Chiếu,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.757017399999999,106.7105608",10.757017399999999,106.7105608,12,Hẻm 159 Xóm Chiếu,Phường 16,Quận 4,Hồ Chí Minh,True
1010,ChIJPyvUqXovdTERFC8VmDTa8p4,Nguyên Tuấn Thanh,Cửa hàng mỹ phẩm,+84 702 771 360,,"Nguyên Tuấn Thanh, 16 Đoàn Văn Bơ, Phường 14, Quận 4, Thành phố Hồ Chí Minh 70000, Việt Nam","Phường 14, Quận 4",16 Đoàn Văn Bơ,Thành phố Hồ Chí Minh,70000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.760800999999999,106.70770119999999",10.760800999999999,106.70770119999999,18,Đường Đoàn Văn Bơ,Phường 13,Quận 4,Hồ Chí Minh,True
1011,ChIJtzBvv2wvdTER7ETK4WVDHBg,Cửa Hàng Bán Nước Hoa Hàng Xách Tay,Cửa hàng mỹ phẩm,+84 903 711 840,,"Cửa Hàng Bán Nước Hoa Hàng Xách Tay, Q44, Cư Xá Vĩnh Hội, Nguyễn Hữu Hào, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 6, Quận 4","Q44, Cư Xá Vĩnh Hội, Nguyễn Hữu Hào",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.76056,106.7011",10.76056,106.7011,129F/P12,Hẻm 99 Đường Số 41,Phường 6,Quận 4,Hồ Chí Minh,True
1012,ChIJ--90r5EvdTERp8jR5OtTsNY,Mỹ Phẩm Solife Hàn Quốc Chính Hãng,Cửa hàng mỹ phẩm,+84 938 863 624,,"Mỹ Phẩm Solife Hàn Quốc Chính Hãng, 14/05 Trần Xuân Soạn, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh 70000, Việt Nam","Tân Hưng, Quận 7",14/05 Trần Xuân Soạn,Thành phố Hồ Chí Minh,70000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.750157999999999,106.69156319999999",10.750157999999999,106.69156319999999,14/05,Hẻm 1041/8 Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
1013,ChIJA5hGNjgvdTERWB102mdhR3U,MỸ PHẨM ADELA BEAUTY,Cửa hàng mỹ phẩm,+84 899 955 598,,"MỸ PHẨM ADELA BEAUTY, 162 Trường Chinh, Phường 12, Tân Bình, 793/62 Trần Xuân Soạn, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam","Tân Hưng, Quận 7","162 Trường Chinh, Phường 12, Tân Bình, 793/62 Trần Xuân Soạn",Thành phố Hồ Chí Minh,700000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.747031999999999,106.69967",10.747031999999999,106.69967,406,Hẻm 793/62 Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
1014,ChIJ7eZVJxkvdTERF373ENt8b0A,Mỹ phẩm Linh Swhite,Cửa hàng mỹ phẩm,+84 908 985 889,,"Mỹ phẩm Linh Swhite, 1041/43 Trần Xuân Soạn, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam","Tân Hưng, Quận 7",1041/43 Trần Xuân Soạn,Thành phố Hồ Chí Minh,700000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.742604,106.6932087",10.742604,106.6932087,36/14,Đường Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
1015,ChIJNSXVomkvdTER2zsX0Cm4gR4,Nhà PP Mỹ Phẩm Nelly,Cửa hàng tạp phẩm,+84 918 587 567,,"Nhà PP Mỹ Phẩm Nelly, 341 Tôn Đản, Phường 15, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 15, Quận 4",341 Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7542115,106.7057742",10.7542115,106.7057742,339/4,Hẻm 1 Đường Tôn Đản,Phường 4,Quận 4,Hồ Chí Minh,True
1016,ChIJ7zXwAXAvdTERJ12JGQtpdg0,M.Cosmetic,Cửa hàng mỹ phẩm,+84 842 933 979,,"M.Cosmetic, 40/1 Đ. Tôn Thất Thuyết, Phường 16, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 16, Quận 4",40/1 Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7551717,106.71079979999999",10.7551717,106.71079979999999,36D,Hẻm 92B Tôn Thất Thuyết,Phường 16,Quận 4,Hồ Chí Minh,True
1017,ChIJ63MhGIYldTER0Kg5P0kbQ2Q,Shop Mỹ Phẩm Thanh Nhân,Cửa hàng mỹ phẩm,+84 909 646 293,,"Shop Mỹ Phẩm Thanh Nhân, 217 Huỳnh Tấn Phát, Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Đông, Quận 7",217 Huỳnh Tấn Phát,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7549613,106.7261135",10.7549613,106.7261135,221,Đường Huỳnh Tấn Phát,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
1018,ChIJBYVMo_QvdTERis826e79UgU,GỘI ĐẦU DƯỠNG SINH QUẬN 7 | TIỆM NAIL QUẬN 7 | CHĂM SÓC DA QUẬN 7 | HANNIE SPA QUẬN 7,Spa sức khỏe,0909 229 477,https://www.facebook.com/HannieSpaNailBeauty,"GỘI ĐẦU DƯỠNG SINH QUẬN 7 | TIỆM NAIL QUẬN 7 | CHĂM SÓC DA QUẬN 7 | HANNIE SPA QUẬN 7, 43A Đ. Lâm Văn Bền, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh 72910","Tân Thuận Tây, Quận 7",43A Đ. Lâm Văn Bền,Thành phố Hồ Chí Minh,72910.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7489855,106.7159514",10.7489855,106.7159514,41A,Đường Lâm Văn Bền,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
1019,ChIJ0QvaUB4vdTERDQroj8ene5k,Trân Nails & Spa,Tiệm chăm sóc móng,0949 955 600,https://tran-nails-spa.business.site/?utm_source=gmb&utm_medium=referral,"Trân Nails & Spa, 232A Lê Văn Lương, P, Quận 7, Thành phố Hồ Chí Minh","P, Quận 7",232A Lê Văn Lương,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7441098,106.7041398",10.7441098,106.7041398,158/3,Đường Lê Văn Lương,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
1020,ChIJ0QvaUB4vdTERDQroj8ene5k,Trân Nails & Spa,Tiệm chăm sóc móng,0949 955 600,https://tran-nails-spa.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"Trân Nails & Spa, 232A Lê Văn Lương, P, Quận 7, Thành phố Hồ Chí Minh","P, Quận 7",232A Lê Văn Lương,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7441098,106.7041398",10.7441098,106.7041398,158/3,Đường Lê Văn Lương,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
1021,ChIJCSnOdpQvdTERTWaH9j54f_A,TYNI NAIL,Tiệm chăm sóc móng,0783 359 236,https://www.facebook.com/tyni.nails/,"TYNI NAIL, 82 Vĩnh Khánh, Phường 10, Quận 4, Thành phố Hồ Chí Minh","Phường 10, Quận 4",82 Vĩnh Khánh,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7612316,106.706069",10.7612316,106.706069,,Đường Vĩnh Khánh,Phường 10,Quận 4,Hồ Chí Minh,True
1022,ChIJ91PvKD0vdTERsiDDZDtvpXs,yuri nail & eyelash,Tiệm chăm sóc móng,0987 738 811,https://www.facebook.com/YRNAIL/,"yuri nail & eyelash, 34 Đường số 85, Tân Quy, Quận 7, Thành phố Hồ Chí Minh 700000","Tân Quy, Quận 7",34 Đường số 85,Thành phố Hồ Chí Minh,700000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7394917,106.71154329999999",10.7394917,106.71154329999999,427/10,Hẻm 10 Đường Số 85,Phường Tân Quy,Quận 7,Hồ Chí Minh,True
1023,ChIJpYlmUmkvdTERB4nPSjToaXk,RuHe Nails,Tiệm chăm sóc móng,0377 720 120,https://ruhe-nails.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"RuHe Nails, 111/7, Trần Xuân Soạn/5 Đ. Nguyễn Thị Xiếu, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh","Tân Thuận Tây, Quận 7","111/7, Trần Xuân Soạn/5 Đ. Nguyễn Thị Xiếu",Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.753971799999999,106.7206113",10.753971799999999,106.7206113,9,Đường Nguyễn Thị Xiếu,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
1024,ChIJpYlmUmkvdTERB4nPSjToaXk,RuHe Nails,Tiệm chăm sóc móng,0377 720 120,https://ruhe-nails.business.site/?utm_source=gmb&utm_medium=referral,"RuHe Nails, 111/7, Trần Xuân Soạn/5 Đ. Nguyễn Thị Xiếu, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh","Tân Thuận Tây, Quận 7","111/7, Trần Xuân Soạn/5 Đ. Nguyễn Thị Xiếu",Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.753971799999999,106.7206113",10.753971799999999,106.7206113,9,Đường Nguyễn Thị Xiếu,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
1025,ChIJS70UvUkvdTERIQl3eYuYcQA,Fumee Nail Beauty,Tiệm chăm sóc móng,0902 283 027,http://www.fumeenail.com/,"Fumee Nail Beauty, 388 Lê Văn Lương, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh","Tân Hưng, Quận 7",388 Lê Văn Lương,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.739445,106.70324",10.739445,106.70324,,Hẻm 380 Đường Lê Văn Lương,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
1026,ChIJ6xMVU4EvdTERfbgh8B_Hyp4,Thảo Nhi nails Quận 7,Tiệm chăm sóc móng,0916 494 636,https://www.facebook.com/Nails-Th%25E1%25BA%25A3o-Nhi-1835294710038381/,"Thảo Nhi nails Quận 7, 54a Đ. Số 37, Tân Quy, Quận 7, Thành phố Hồ Chí Minh","Tân Quy, Quận 7",54a Đ. Số 37,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7446991,106.71543609999999",10.7446991,106.71543609999999,54A,Hẻm 35 Đường Số 37,Phường Tân Quy,Quận 7,Hồ Chí Minh,True
1027,ChIJ6xMVU4EvdTERfbgh8B_Hyp4,Thảo Nhi nails Quận 7,Tiệm chăm sóc móng,0916 494 636,https://www.facebook.com/Nails-Th%E1%BA%A3o-Nhi-1835294710038381/,"Thảo Nhi nails Quận 7, 54a Đ. Số 37, Tân Quy, Quận 7, Thành phố Hồ Chí Minh","Tân Quy, Quận 7",54a Đ. Số 37,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7446991,106.71543609999999",10.7446991,106.71543609999999,54A,Hẻm 35 Đường Số 37,Phường Tân Quy,Quận 7,Hồ Chí Minh,True
1028,ChIJp44IC3AvdTERd4ph-XVzLdw,The Nail,Tiệm chăm sóc móng,0909 008 697,,"The Nail, 62 Tân Vĩnh, Phường 6, Quận 4, Thành phố Hồ Chí Minh","Phường 6, Quận 4",62 Tân Vĩnh,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7599622,106.6996233",10.7599622,106.6996233,56,Đường Tân Vĩnh,Phường 6,Quận 4,Hồ Chí Minh,True
1029,ChIJxQGtg34vdTERspI3721f1Tk,"Tiệm Nail, gội, chà gót chân - Tiệm nhà Chi Chi Cute",Tiệm chăm sóc móng,,,"Tiệm Nail, gội, chà gót chân - Tiệm nhà Chi Chi Cute, 232 Vĩnh Khánh, Phường 10, Quận 4, Thành phố Hồ Chí Minh 72815","Phường 10, Quận 4",232 Vĩnh Khánh,Thành phố Hồ Chí Minh,72815.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7611372,106.70497859999999",10.7611372,106.70497859999999,,Đường Vĩnh Khánh,Phường 10,Quận 4,Hồ Chí Minh,True
1030,ChIJHb7tDi4vdTERiciJxbbuWOQ,Kỳ Anh Beauty Makeup Nail Hair | Tiệm Nail Đẹp Quận 4 | Nail Đẹp Gầm Đây | Nail Quận 4,Tiệm chăm sóc móng,0943 023 879,,"Kỳ Anh Beauty Makeup Nail Hair | Tiệm Nail Đẹp Quận 4 | Nail Đẹp Gầm Đây | Nail Quận 4, 36a Xóm Chiếu, Phường 13, Quận 4, Thành phố Hồ Chí Minh","Phường 13, Quận 4",36a Xóm Chiếu,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7594999,106.71144539999999",10.7594999,106.71144539999999,36A,Đường Xóm Chiếu,Phường 18,Quận 4,Hồ Chí Minh,True
1031,ChIJFcdi--gvdTER-jk98tqnyQ8,Trang Nails,Tiệm chăm sóc móng,0932 702 755,,"Trang Nails, 322 Nguyễn Tất Thành, Phường 13, Quận 4, Thành phố Hồ Chí Minh","Phường 13, Quận 4",322 Nguyễn Tất Thành,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.760794899999999,106.711002",10.760794899999999,106.711002,332/1,Đường Nguyễn Tất Thành,Phường 13,Quận 4,Hồ Chí Minh,True
1032,ChIJO3Xob0IvdTERnLnuIUQ66fw,Elisa Floating Restaurant,Nhà hàng,+84 938 568 182,https://elisa.vn/,"Elisa Floating Restaurant, 5 Nguyễn Tất Thành, Phường 13, Quận 4, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường 13, Quận 4",5 Nguyễn Tất Thành,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.768048799999999,106.70772269999999",10.768048799999999,106.70772269999999,,Đường Đoàn Như Hài,Phường 13,Quận 4,Hồ Chí Minh,True
1033,ChIJAzqukBUvdTERDid7x7zBEMs,Quán Nhà Sàn,Nhà hàng hải sản,+84 386 192 194,https://quanhasan.com/,"Quán Nhà Sàn, 192-194 Đ. Số 48, Phường 3, Quận 4, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường 3, Quận 4",192-194 Đ. Số 48,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.756902,106.700186",10.756902,106.700186,194-192,Đường Số 48,Phường 3,Quận 4,Hồ Chí Minh,True
1034,ChIJo0QzORYvdTERubToCqh5aAM,Vittorio Italian Restaurant,Nhà hàng ý,,http://vittoriosaigon.com/,"Vittorio Italian Restaurant, 240 Đ. Khánh Hội, Street Ward 6, Quận 4, Thành phố Hồ Chí Minh 700000, Việt Nam","Street Ward 6, Quận 4",240 Đ. Khánh Hội,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.759266499999999,106.6988988",10.759266499999999,106.6988988,113,Đường Khánh Hội,Phường 2,Quận 4,Hồ Chí Minh,True
1035,ChIJDVBscm4vdTERGLKvWTa-uY4,Quán Thiên Tân,Nhà hàng,+84 28 3825 9956,https://www.foody.vn/ho-chi-minh/thien-tan,"Quán Thiên Tân, 13 Tôn Đản, Phường 13, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 13, Quận 4",13 Tôn Đản,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7614383,106.70786109999999",10.7614383,106.70786109999999,,Đường Tôn Đản,Phường 13,Quận 4,Hồ Chí Minh,True
1036,ChIJZVWy63gvdTERUuSMO--SwVQ,Nhà hàng Thạch Hãn,Nhà hàng,+84 939 095 115,https://www.nhahangthachhan.com/,"Nhà hàng Thạch Hãn, 115 Đ. Lâm Văn Bền, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam","Tân Thuận Tây, Quận 7",115 Đ. Lâm Văn Bền,Thành phố Hồ Chí Minh,700000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7463257,106.7160342",10.7463257,106.7160342,189,Đường Lâm Văn Bền,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
1037,ChIJ89bXSYgvdTERo4zNxcz4TtI,Chicken Plus Vĩnh Hội,Nhà hàng,+84 777 758 882,https://www.foody.vn/ho-chi-minh/ga-ran-chicken-plus-vinh-hoi,"Chicken Plus Vĩnh Hội, 7 Đ. Vĩnh Hội, Phường 4, Quận 4, Thành phố Hồ Chí Minh 72813, Việt Nam","Phường 4, Quận 4",7 Đ. Vĩnh Hội,Thành phố Hồ Chí Minh,72813.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.756181699999999,106.7025876",10.756181699999999,106.7025876,,Đường Vĩnh Hội,Phường 4,Quận 4,Hồ Chí Minh,True
1038,ChIJFykKg5UldTERy98GRfp1CPM,Nhà hàng Las Vegas,Nhà hàng hải sản,+84 931 956 868,https://bogobbq.com/,"Nhà hàng Las Vegas, 192 Đ. Nguyễn Văn Linh, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7",192 Đ. Nguyễn Văn Linh,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7514788,106.7234014",10.7514788,106.7234014,192,Đường Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
1039,ChIJ3QPdyXQvdTERWx7jUVwNbe8,Jade Palace Saigon,Nhà hàng,+84 363 050 246,https://www.facebook.com/JadePalace.Saigon/,"Jade Palace Saigon, 2 Đường Đoàn Như Hài, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 12, Quận 4",2 Đường Đoàn Như Hài,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.766836999999999,106.7060688",10.766836999999999,106.7060688,246,Hẻm 15 Đường Đoàn Như Hài,Phường 13,Quận 4,Hồ Chí Minh,True
1040,ChIJXTdw5X8vdTERWf6Saoh-Huc,LÃNG KÝ : Mì Tàu - Cháo Quảng,Nhà hàng Trung Quốc,+84 901 434 141,https://www.facebook.com/people/L%25C3%25A3ng-K%25C3%25BD-M%25C3%25AC-V%25E1%25BB%258Bt-Quay-Qu%25E1%25BA%25A3ng-%25C4%2590%25C3%25B4ng/100092537316082/%3Fmibextid%3DLQQJ4d,"LÃNG KÝ : Mì Tàu - Cháo Quảng, 15 Đ. Số 41, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 6, Quận 4",15 Đ. Số 41,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7585338,106.7001186",10.7585338,106.7001186,,Đường Số 45,Phường 6,Quận 4,Hồ Chí Minh,True
1041,ChIJJa2jiu8vdTEROXAXuY_W0Qk,"Quán Cơm Gà, Mẹt, Gỏi - Gà Ta Ngon Số 1 - Chi Nhánh 120 Vĩnh Hội, Quận 4",Nhà hàng thịt gà,,http://www.gatangonso1.vn/,"Quán Cơm Gà, Mẹt, Gỏi - Gà Ta Ngon Số 1 - Chi Nhánh 120 Vĩnh Hội, Quận 4, 120 Đ. Vĩnh Hội, Phường 4, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 4, Quận 4",120 Đ. Vĩnh Hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.756012,106.70493859999999",10.756012,106.70493859999999,412,Đường Tôn Đản,Phường 4,Quận 4,Hồ Chí Minh,True
1042,ChIJN-cyoV8vdTERTmPc2yUKcPI,Gami Sushi,Nhà hàng Nhật Bản,+84 984 577 515,https://menu.sieu.re/,"Gami Sushi, 158 Đường 20 Thước, Phường 9, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 9, Quận 4",158 Đường 20 Thước,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7619768,106.7034901",10.7619768,106.7034901,,Hẻm Lô F-Lô H Hoàng Diệu,Phường 8,Quận 4,Hồ Chí Minh,True
1043,ChIJJY_ck0MvdTERgE6e8qpFHiU,Nem Nướng Đặc Sản Quê Nhà,Nhà hàng Việt Nam,+84 907 997 361,https://www.facebook.com/dacsanquenha.pr/,"Nem Nướng Đặc Sản Quê Nhà, 122/45 Vĩnh Khánh, Phường 10, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 10, Quận 4",122/45 Vĩnh Khánh,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.760911,106.704985",10.760911,106.704985,122/43,Đường Vĩnh Khánh,Phường 10,Quận 4,Hồ Chí Minh,True
1044,ChIJu_278KovdTERYdHinsjIaYk,Quán ăn thái sawaddee,Nhà hàng,+84 988 020 866,http://monanthailan.com/,"Quán ăn thái sawaddee, 80 Đ. Vĩnh Hội, Phường 4, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 4, Quận 4",80 Đ. Vĩnh Hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7560506,106.703971",10.7560506,106.703971,14,Đường Số 16,Phường 4,Quận 4,Hồ Chí Minh,True
1045,ChIJx-Z242kvdTERMGU4Ayy2AY8,Tàu Nhà Hàng Du Lịch Sông Sài Gòn,Nhà hàng châu Á,+84 938 912 178,http://duthuyensaigon.vn/,"Tàu Nhà Hàng Du Lịch Sông Sài Gòn, 5 Nguyễn Tất Thành, Phường 12, Quận 4, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường 12, Quận 4",5 Nguyễn Tất Thành,Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7664948,106.7067505",10.7664948,106.7067505,5,Đường Nguyễn Tất Thành,Phường 13,Quận 4,Hồ Chí Minh,True
